URL	chrom://pc-3vxg514/ChromeleonLocal/Data/2025/2025_w23.seq/970.smp/UV_VIS_2.channel/UV_VIS_2.chm
Channel	UV_VIS_2

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_w23
Name	CA8393_2jun_iEDDAC_alkyne
Number	40
Position	RA1
Comment	
Processing Method	General_ILK
Instrument Method	5-100pct_positive_3min
Type	Calibration Standard
Status	Finished
Inject Time	6/2/2025 3:06:14 PM +02:00
Volume (µl)	18.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	3.100000
Data Points	931
Detector	UV
Generating Data System	Chromeleon 7.3.2.11814
Exporting Data System	Chromeleon 7.3.2.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.483825
Signal Max.	184.159491
Channel	UV_VIS_2
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:254 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0.170000	0.2	-0.178233
0.173333	0.2	-0.182820
0.176667	0.2	-0.192219
0.180000	0.2	-0.069371
0.183333	0.2	1.150057
0.186667	0.2	6.290756
0.190000	0.2	19.238881
0.193333	0.2	40.775657
0.196667	0.2	65.079900
0.200000	0.2	82.658363
0.203333	0.2	87.754113
0.206667	0.2	82.323484
0.210000	0.2	73.078332
0.213333	0.2	65.542128
0.216667	0.2	60.798663
0.220000	0.2	56.638050
0.223333	0.2	50.571303
0.226667	0.2	41.801998
0.230000	0.2	31.373659
0.233333	0.2	21.199282
0.236667	0.2	12.906398
0.240000	0.2	7.173777
0.243333	0.2	3.797518
0.246667	0.2	2.157740
0.250000	0.2	1.576508
0.253333	0.2	1.460398
0.256667	0.2	1.389756
0.260000	0.2	1.178213
0.263333	0.2	0.846956
0.266667	0.2	0.539596
0.270000	0.2	0.445030
0.273333	0.2	0.734196
0.276667	0.2	1.438886
0.280000	0.2	2.327590
0.283333	0.2	3.014869
0.286667	0.2	3.282641
0.290000	0.2	3.203610
0.293333	0.2	2.948313
0.296667	0.2	2.651311
0.300000	0.2	2.439549
0.303333	0.2	2.373135
0.306667	0.2	2.359122
0.310000	0.2	2.236825
0.313333	0.2	1.925553
0.316667	0.2	1.464333
0.320000	0.2	0.956170
0.323333	0.2	0.499845
0.326667	0.2	0.152796
0.330000	0.2	-0.072938
0.333333	0.2	-0.196075
0.336667	0.2	-0.247850
0.340000	0.2	-0.258875
0.343333	0.2	-0.252368
0.346667	0.2	-0.241904
0.350000	0.2	-0.232847
0.353333	0.2	-0.226256
0.356667	0.2	-0.222091
0.360000	0.2	-0.220080
0.363333	0.2	-0.219635
0.366667	0.2	-0.219909
0.370000	0.2	-0.219860
0.373333	0.2	-0.218660
0.376667	0.2	-0.216204
0.380000	0.2	-0.212778
0.383333	0.2	-0.208564
0.386667	0.2	-0.203784
0.390000	0.2	-0.198881
0.393333	0.2	-0.194368
0.396667	0.2	-0.190580
0.400000	0.2	-0.187597
0.403333	0.2	-0.185531
0.406667	0.2	-0.184632
0.410000	0.2	-0.185044
0.413333	0.2	-0.186624
0.416667	0.2	-0.188775
0.420000	0.2	-0.190759
0.423333	0.2	-0.192678
0.426667	0.2	-0.195646
0.430000	0.2	-0.200529
0.433333	0.2	-0.206869
0.436667	0.2	-0.213375
0.440000	0.2	-0.219095
0.443333	0.2	-0.223868
0.446667	0.2	-0.228153
0.450000	0.2	-0.232579
0.453333	0.2	-0.237491
0.456667	0.2	-0.242935
0.460000	0.2	-0.248700
0.463333	0.2	-0.254242
0.466667	0.2	-0.259089
0.470000	0.2	-0.263411
0.473333	0.2	-0.267752
0.476667	0.2	-0.272242
0.480000	0.2	-0.276451
0.483333	0.2	-0.280061
0.486667	0.2	-0.283304
0.490000	0.2	-0.286571
0.493333	0.2	-0.289924
0.496667	0.2	-0.293095
0.500000	0.2	-0.295610
0.503333	0.2	-0.297111
0.506667	0.2	-0.297720
0.510000	0.2	-0.297739
0.513333	0.2	-0.297199
0.516667	0.2	-0.295959
0.520000	0.2	-0.294076
0.523333	0.2	-0.291989
0.526667	0.2	-0.290344
0.530000	0.2	-0.289650
0.533333	0.2	-0.289954
0.536667	0.2	-0.290665
0.540000	0.2	-0.290946
0.543333	0.2	-0.290560
0.546667	0.2	-0.290195
0.550000	0.2	-0.290799
0.553333	0.2	-0.292724
0.556667	0.2	-0.295554
0.560000	0.2	-0.298541
0.563333	0.2	-0.301256
0.566667	0.2	-0.303922
0.570000	0.2	-0.307186
0.573333	0.2	-0.311635
0.576667	0.2	-0.317353
0.580000	0.2	-0.323867
0.583333	0.2	-0.330565
0.586667	0.2	-0.337116
0.590000	0.2	-0.343571
0.593333	0.2	-0.350010
0.596667	0.2	-0.356238
0.600000	0.2	-0.362035
0.603333	0.2	-0.367326
0.606667	0.2	-0.372065
0.610000	0.2	-0.376221
0.613333	0.2	-0.380065
0.616667	0.2	-0.384280
0.620000	0.2	-0.389432
0.623333	0.2	-0.395356
0.626667	0.2	-0.401307
0.630000	0.2	-0.406604
0.633333	0.2	-0.410958
0.636667	0.2	-0.414345
0.640000	0.2	-0.416984
0.643333	0.2	-0.419320
0.646667	0.2	-0.421703
0.650000	0.2	-0.424113
0.653333	0.2	-0.426386
0.656667	0.2	-0.428670
0.660000	0.2	-0.431472
0.663333	0.2	-0.435217
0.666667	0.2	-0.439802
0.670000	0.2	-0.444510
0.673333	0.2	-0.448422
0.676667	0.2	-0.451035
0.680000	0.2	-0.452449
0.683333	0.2	-0.453008
0.686667	0.2	-0.453087
0.690000	0.2	-0.453256
0.693333	0.2	-0.454214
0.696667	0.2	-0.456247
0.700000	0.2	-0.458850
0.703333	0.2	-0.461161
0.706667	0.2	-0.462776
0.710000	0.2	-0.464014
0.713333	0.2	-0.465526
0.716667	0.2	-0.467719
0.720000	0.2	-0.470502
0.723333	0.2	-0.473419
0.726667	0.2	-0.475831
0.730000	0.2	-0.477114
0.733333	0.2	-0.477129
0.736667	0.2	-0.476444
0.740000	0.2	-0.475905
0.743333	0.2	-0.476176
0.746667	0.2	-0.477611
0.750000	0.2	-0.480032
0.753333	0.2	-0.482515
0.756667	0.2	-0.483825
0.760000	0.2	-0.483298
0.763333	0.2	-0.481196
0.766667	0.2	-0.478351
0.770000	0.2	-0.475872
0.773333	0.2	-0.474767
0.776667	0.2	-0.475203
0.780000	0.2	-0.476304
0.783333	0.2	-0.476934
0.786667	0.2	-0.476731
0.790000	0.2	-0.476134
0.793333	0.2	-0.475532
0.796667	0.2	-0.474909
0.800000	0.2	-0.474016
0.803333	0.2	-0.472502
0.806667	0.2	-0.470095
0.810000	0.2	-0.466780
0.813333	0.2	-0.462927
0.816667	0.2	-0.459328
0.820000	0.2	-0.456703
0.823333	0.2	-0.454981
0.826667	0.2	-0.453438
0.830000	0.2	-0.451508
0.833333	0.2	-0.448890
0.836667	0.2	-0.445255
0.840000	0.2	-0.440753
0.843333	0.2	-0.436112
0.846667	0.2	-0.431651
0.850000	0.2	-0.427095
0.853333	0.2	-0.422386
0.856667	0.2	-0.417642
0.860000	0.2	-0.412572
0.863333	0.2	-0.406875
0.866667	0.2	-0.400915
0.870000	0.2	-0.395268
0.873333	0.2	-0.389882
0.876667	0.2	-0.384111
0.880000	0.2	-0.377491
0.883333	0.2	-0.370275
0.886667	0.2	-0.363218
0.890000	0.2	-0.357004
0.893333	0.2	-0.351778
0.896667	0.2	-0.346939
0.900000	0.2	-0.341415
0.903333	0.2	-0.334602
0.906667	0.2	-0.326907
0.910000	0.2	-0.319085
0.913333	0.2	-0.311381
0.916667	0.2	-0.303590
0.920000	0.2	-0.295764
0.923333	0.2	-0.288591
0.926667	0.2	-0.282749
0.930000	0.2	-0.278018
0.933333	0.2	-0.273316
0.936667	0.2	-0.267691
0.940000	0.2	-0.261214
0.943333	0.2	-0.254759
0.946667	0.2	-0.248954
0.950000	0.2	-0.243456
0.953333	0.2	-0.237253
0.956667	0.2	-0.229700
0.960000	0.2	-0.221053
0.963333	0.2	-0.211957
0.966667	0.2	-0.202860
0.970000	0.2	-0.194030
0.973333	0.2	-0.185724
0.976667	0.2	-0.177992
0.980000	0.2	-0.170507
0.983333	0.2	-0.162682
0.986667	0.2	-0.154102
0.990000	0.2	-0.145123
0.993333	0.2	-0.136651
0.996667	0.2	-0.129051
1.000000	0.2	-0.121799
1.003333	0.2	-0.114307
1.006667	0.2	-0.106362
1.010000	0.2	-0.097840
1.013333	0.2	-0.088602
1.016667	0.2	-0.078680
1.020000	0.2	-0.068449
1.023333	0.2	-0.058515
1.026667	0.2	-0.049206
1.030000	0.2	-0.040279
1.033333	0.2	-0.031207
1.036667	0.2	-0.021645
1.040000	0.2	-0.011616
1.043333	0.2	-0.001412
1.046667	0.2	0.008532
1.050000	0.2	0.017877
1.053333	0.2	0.026625
1.056667	0.2	0.035038
1.060000	0.2	0.043399
1.063333	0.2	0.052080
1.066667	0.2	0.061819
1.070000	0.2	0.073530
1.073333	0.2	0.087634
1.076667	0.2	0.103561
1.080000	0.2	0.119718
1.083333	0.2	0.134369
1.086667	0.2	0.147005
1.090000	0.2	0.158503
1.093333	0.2	0.169880
1.096667	0.2	0.181313
1.100000	0.2	0.192426
1.103333	0.2	0.203174
1.106667	0.2	0.214068
1.110000	0.2	0.225711
1.113333	0.2	0.238514
1.116667	0.2	0.252766
1.120000	0.2	0.268578
1.123333	0.2	0.285404
1.126667	0.2	0.301926
1.130000	0.2	0.316990
1.133333	0.2	0.330623
1.136667	0.2	0.343759
1.140000	0.2	0.357098
1.143333	0.2	0.370544
1.146667	0.2	0.383567
1.150000	0.2	0.395866
1.153333	0.2	0.407758
1.156667	0.2	0.419916
1.160000	0.2	0.432582
1.163333	0.2	0.445436
1.166667	0.2	0.458273
1.170000	0.2	0.471031
1.173333	0.2	0.483363
1.176667	0.2	0.495073
1.180000	0.2	0.506614
1.183333	0.2	0.518596
1.186667	0.2	0.531269
1.190000	0.2	0.544674
1.193333	0.2	0.558835
1.196667	0.2	0.573858
1.200000	0.2	0.590035
1.203333	0.2	0.607662
1.206667	0.2	0.626523
1.210000	0.2	0.645645
1.213333	0.2	0.664070
1.216667	0.2	0.681862
1.220000	0.2	0.699836
1.223333	0.2	0.718439
1.226667	0.2	0.737311
1.230000	0.2	0.755850
1.233333	0.2	0.773643
1.236667	0.2	0.790352
1.240000	0.2	0.805796
1.243333	0.2	0.820030
1.246667	0.2	0.833225
1.250000	0.2	0.846002
1.253333	0.2	0.859685
1.256667	0.2	0.875514
1.260000	0.2	0.893669
1.263333	0.2	0.913520
1.266667	0.2	0.934598
1.270000	0.2	0.956793
1.273333	0.2	0.979946
1.276667	0.2	1.003751
1.280000	0.2	1.027670
1.283333	0.2	1.050859
1.286667	0.2	1.072565
1.290000	0.2	1.092468
1.293333	0.2	1.110502
1.296667	0.2	1.126823
1.300000	0.2	1.141987
1.303333	0.2	1.156733
1.306667	0.2	1.171422
1.310000	0.2	1.185876
1.313333	0.2	1.200051
1.316667	0.2	1.214467
1.320000	0.2	1.229691
1.323333	0.2	1.245933
1.326667	0.2	1.263261
1.330000	0.2	1.281677
1.333333	0.2	1.300884
1.336667	0.2	1.320358
1.340000	0.2	1.339971
1.343333	0.2	1.360362
1.346667	0.2	1.382556
1.350000	0.2	1.407746
1.353333	0.2	1.437760
1.356667	0.2	1.475329
1.360000	0.2	1.522994
1.363333	0.2	1.580784
1.366667	0.2	1.644433
1.370000	0.2	1.706086
1.373333	0.2	1.757329
1.376667	0.2	1.792404
1.380000	0.2	1.809562
1.383333	0.2	1.810066
1.386667	0.2	1.796405
1.390000	0.2	1.771665
1.393333	0.2	1.739813
1.396667	0.2	1.705260
1.400000	0.2	1.671805
1.403333	0.2	1.642152
1.406667	0.2	1.618081
1.410000	0.2	1.600775
1.413333	0.2	1.590792
1.416667	0.2	1.587589
1.420000	0.2	1.589714
1.423333	0.2	1.596160
1.426667	0.2	1.607065
1.430000	0.2	1.622564
1.433333	0.2	1.641715
1.436667	0.2	1.663166
1.440000	0.2	1.686184
1.443333	0.2	1.710575
1.446667	0.2	1.736291
1.450000	0.2	1.763297
1.453333	0.2	1.791237
1.456667	0.2	1.819129
1.460000	0.2	1.845559
1.463333	0.2	1.869216
1.466667	0.2	1.889604
1.470000	0.2	1.907310
1.473333	0.2	1.923336
1.476667	0.2	1.938407
1.480000	0.2	1.953169
1.483333	0.2	1.968615
1.486667	0.2	1.985710
1.490000	0.2	2.004764
1.493333	0.2	2.025456
1.496667	0.2	2.047163
1.500000	0.2	2.069167
1.503333	0.2	2.090975
1.506667	0.2	2.112774
1.510000	0.2	2.135464
1.513333	0.2	2.159913
1.516667	0.2	2.186061
1.520000	0.2	2.213003
1.523333	0.2	2.239790
1.526667	0.2	2.265823
1.530000	0.2	2.290788
1.533333	0.2	2.314604
1.536667	0.2	2.337299
1.540000	0.2	2.358900
1.543333	0.2	2.379610
1.546667	0.2	2.399744
1.550000	0.2	2.419269
1.553333	0.2	2.438059
1.556667	0.2	2.456810
1.560000	0.2	2.477106
1.563333	0.2	2.500771
1.566667	0.2	2.529748
1.570000	0.2	2.566195
1.573333	0.2	2.611882
1.576667	0.2	2.667224
1.580000	0.2	2.730862
1.583333	0.2	2.800229
1.586667	0.2	2.872703
1.590000	0.2	2.946251
1.593333	0.2	3.018961
1.596667	0.2	3.088418
1.600000	0.2	3.152311
1.603333	0.2	3.209835
1.606667	0.2	3.262031
1.610000	0.2	3.310853
1.613333	0.2	3.358574
1.616667	0.2	3.408600
1.620000	0.2	3.466900
1.623333	0.2	3.542745
1.626667	0.2	3.648139
1.630000	0.2	3.795269
1.633333	0.2	3.992346
1.636667	0.2	4.240283
1.640000	0.2	4.532243
1.643333	0.2	4.856613
1.646667	0.2	5.202655
1.650000	0.2	5.567353
1.653333	0.2	5.962328
1.656667	0.2	6.418790
1.660000	0.2	6.987519
1.663333	0.2	7.732911
1.666667	0.2	8.725729
1.670000	0.2	10.047122
1.673333	0.2	11.814367
1.676667	0.2	14.214835
1.680000	0.2	17.512027
1.683333	0.2	22.002944
1.686667	0.2	27.944419
1.690000	0.2	35.482688
1.693333	0.2	44.615931
1.696667	0.2	55.213091
1.700000	0.2	67.086701
1.703333	0.2	80.071995
1.706667	0.2	94.050354
1.710000	0.2	108.887717
1.713333	0.2	124.300743
1.716667	0.2	139.711589
1.720000	0.2	154.203260
1.723333	0.2	166.667209
1.726667	0.2	176.108252
1.730000	0.2	181.946750
1.733333	0.2	184.159491
1.736667	0.2	183.214175
1.740000	0.2	179.867205
1.743333	0.2	174.935809
1.746667	0.2	169.127497
1.750000	0.2	162.957071
1.753333	0.2	156.740089
1.756667	0.2	150.632808
1.760000	0.2	144.687909
1.763333	0.2	138.904798
1.766667	0.2	133.264514
1.770000	0.2	127.748208
1.773333	0.2	122.343944
1.776667	0.2	117.047071
1.780000	0.2	111.857628
1.783333	0.2	106.777761
1.786667	0.2	101.810184
1.790000	0.2	96.956854
1.793333	0.2	92.218111
1.796667	0.2	87.592826
1.800000	0.2	83.078814
1.803333	0.2	78.673105
1.806667	0.2	74.372287
1.810000	0.2	70.172898
1.813333	0.2	66.071901
1.816667	0.2	62.067327
1.820000	0.2	58.158736
1.823333	0.2	54.347103
1.826667	0.2	50.634473
1.830000	0.2	47.023850
1.833333	0.2	43.519458
1.836667	0.2	40.127304
1.840000	0.2	36.855593
1.843333	0.2	33.714694
1.846667	0.2	30.716841
1.850000	0.2	27.875510
1.853333	0.2	25.204252
1.856667	0.2	22.715197
1.860000	0.2	20.417548
1.863333	0.2	18.316000
1.866667	0.2	16.409605
1.870000	0.2	14.692173
1.873333	0.2	13.154064
1.876667	0.2	11.784083
1.880000	0.2	10.570402
1.883333	0.2	9.500841
1.886667	0.2	8.563432
1.890000	0.2	7.747187
1.893333	0.2	7.042342
1.896667	0.2	6.439783
1.900000	0.2	5.930561
1.903333	0.2	5.506195
1.906667	0.2	5.158747
1.910000	0.2	4.880187
1.913333	0.2	4.661993
1.916667	0.2	4.495361
1.920000	0.2	4.371714
1.923333	0.2	4.283253
1.926667	0.2	4.222964
1.930000	0.2	4.183934
1.933333	0.2	4.158984
1.936667	0.2	4.141470
1.940000	0.2	4.126503
1.943333	0.2	4.111348
1.946667	0.2	4.095193
1.950000	0.2	4.078603
1.953333	0.2	4.062718
1.956667	0.2	4.048949
1.960000	0.2	4.038795
1.963333	0.2	4.033002
1.966667	0.2	4.031322
1.970000	0.2	4.033269
1.973333	0.2	4.038219
1.976667	0.2	4.045267
1.980000	0.2	4.053952
1.983333	0.2	4.064532
1.986667	0.2	4.077177
1.990000	0.2	4.091442
1.993333	0.2	4.106513
1.996667	0.2	4.121513
2.000000	0.2	4.135571
2.003333	0.2	4.147963
2.006667	0.2	4.158361
2.010000	0.2	4.166847
2.013333	0.2	4.174073
2.016667	0.2	4.181643
2.020000	0.2	4.191441
2.023333	0.2	4.204381
2.026667	0.2	4.220258
2.030000	0.2	4.238800
2.033333	0.2	4.260350
2.036667	0.2	4.285143
2.040000	0.2	4.312400
2.043333	0.2	4.340802
2.046667	0.2	4.369185
2.050000	0.2	4.396459
2.053333	0.2	4.422004
2.056667	0.2	4.446235
2.060000	0.2	4.469886
2.063333	0.2	4.493215
2.066667	0.2	4.516460
2.070000	0.2	4.540619
2.073333	0.2	4.567452
2.076667	0.2	4.598631
2.080000	0.2	4.634715
2.083333	0.2	4.674886
2.086667	0.2	4.717260
2.090000	0.2	4.758819
2.093333	0.2	4.795755
2.096667	0.2	4.825127
2.100000	0.2	4.845803
2.103333	0.2	4.858134
2.106667	0.2	4.864055
2.110000	0.2	4.866878
2.113333	0.2	4.869683
2.116667	0.2	4.874002
2.120000	0.2	4.880102
2.123333	0.2	4.887797
2.126667	0.2	4.896804
2.130000	0.2	4.906857
2.133333	0.2	4.917688
2.136667	0.2	4.928913
2.140000	0.2	4.940146
2.143333	0.2	4.951198
2.146667	0.2	4.962112
2.150000	0.2	4.973419
2.153333	0.2	4.986482
2.156667	0.2	5.003052
2.160000	0.2	5.024721
2.163333	0.2	5.053273
2.166667	0.2	5.091123
2.170000	0.2	5.140863
2.173333	0.2	5.204198
2.176667	0.2	5.281262
2.180000	0.2	5.371145
2.183333	0.2	5.472970
2.186667	0.2	5.585766
2.190000	0.2	5.707026
2.193333	0.2	5.831063
2.196667	0.2	5.948286
2.200000	0.2	6.046932
2.203333	0.2	6.116765
2.206667	0.2	6.152146
2.210000	0.2	6.153295
2.213333	0.2	6.125650
2.216667	0.2	6.078046
2.220000	0.2	6.020660
2.223333	0.2	5.962541
2.226667	0.2	5.909416
2.230000	0.2	5.863225
2.233333	0.2	5.823487
2.236667	0.2	5.789055
2.240000	0.2	5.759062
2.243333	0.2	5.733123
2.246667	0.2	5.711232
2.250000	0.2	5.693407
2.253333	0.2	5.679453
2.256667	0.2	5.669226
2.260000	0.2	5.662928
2.263333	0.2	5.660677
2.266667	0.2	5.661985
2.270000	0.2	5.666171
2.273333	0.2	5.673132
2.276667	0.2	5.683454
2.280000	0.2	5.697718
2.283333	0.2	5.715826
2.286667	0.2	5.737381
2.290000	0.2	5.762355
2.293333	0.2	5.790880
2.296667	0.2	5.822784
2.300000	0.2	5.857553
2.303333	0.2	5.894452
2.306667	0.2	5.932759
2.310000	0.2	5.972100
2.313333	0.2	6.012520
2.316667	0.2	6.054163
2.320000	0.2	6.096911
2.323333	0.2	6.140275
2.326667	0.2	6.183426
2.330000	0.2	6.224975
2.333333	0.2	6.262604
2.336667	0.2	6.293387
2.340000	0.2	6.314969
2.343333	0.2	6.326720
2.346667	0.2	6.330163
2.350000	0.2	6.328349
2.353333	0.2	6.324384
2.356667	0.2	6.320412
2.360000	0.2	6.317806
2.363333	0.2	6.317518
2.366667	0.2	6.319976
2.370000	0.2	6.324993
2.373333	0.2	6.331854
2.376667	0.2	6.340045
2.380000	0.2	6.349951
2.383333	0.2	6.362229
2.386667	0.2	6.376936
2.390000	0.2	6.393586
2.393333	0.2	6.411619
2.396667	0.2	6.430777
2.400000	0.2	6.451169
2.403333	0.2	6.473271
2.406667	0.2	6.498076
2.410000	0.2	6.526684
2.413333	0.2	6.559300
2.416667	0.2	6.594830
2.420000	0.2	6.631507
2.423333	0.2	6.667752
2.426667	0.2	6.702727
2.430000	0.2	6.736331
2.433333	0.2	6.768670
2.436667	0.2	6.799772
2.440000	0.2	6.829959
2.443333	0.2	6.860259
2.446667	0.2	6.892150
2.450000	0.2	6.926567
2.453333	0.2	6.962903
2.456667	0.2	6.999054
2.460000	0.2	7.032517
2.463333	0.2	7.061551
2.466667	0.2	7.085516
2.470000	0.2	7.104579
2.473333	0.2	7.119708
2.476667	0.2	7.132931
2.480000	0.2	7.146868
2.483333	0.2	7.163726
2.486667	0.2	7.185060
2.490000	0.2	7.211991
2.493333	0.2	7.244552
2.496667	0.2	7.281180
2.500000	0.2	7.319792
2.503333	0.2	7.358812
2.506667	0.2	7.396845
2.510000	0.2	7.432616
2.513333	0.2	7.465609
2.516667	0.2	7.496133
2.520000	0.2	7.524966
2.523333	0.2	7.553062
2.526667	0.2	7.581226
2.530000	0.2	7.609984
2.533333	0.2	7.639753
2.536667	0.2	7.670841
2.540000	0.2	7.703652
2.543333	0.2	7.739315
2.546667	0.2	7.779503
2.550000	0.2	7.825231
2.553333	0.2	7.875745
2.556667	0.2	7.928415
2.560000	0.2	7.980042
2.563333	0.2	8.028295
2.566667	0.2	8.071766
2.570000	0.2	8.109425
2.573333	0.2	8.140706
2.576667	0.2	8.165983
2.580000	0.2	8.186671
2.583333	0.2	8.204955
2.586667	0.2	8.223807
2.590000	0.2	8.246819
2.593333	0.2	8.276441
2.596667	0.2	8.311851
2.600000	0.2	8.349765
2.603333	0.2	8.387429
2.606667	0.2	8.424170
2.610000	0.2	8.460814
2.613333	0.2	8.498650
2.616667	0.2	8.538578
2.620000	0.2	8.580405
2.623333	0.2	8.622766
2.626667	0.2	8.663740
2.630000	0.2	8.701492
2.633333	0.2	8.734445
2.636667	0.2	8.761866
2.640000	0.2	8.784705
2.643333	0.2	8.805043
2.646667	0.2	8.824933
2.650000	0.2	8.846290
2.653333	0.2	8.870981
2.656667	0.2	8.900249
2.660000	0.2	8.934083
2.663333	0.2	8.971539
2.666667	0.2	9.011684
2.670000	0.2	9.053607
2.673333	0.2	9.095996
2.676667	0.2	9.137782
2.680000	0.2	9.178776
2.683333	0.2	9.219126
2.686667	0.2	9.258910
2.690000	0.2	9.298918
2.693333	0.2	9.341411
2.696667	0.2	9.389248
2.700000	0.2	9.444009
2.703333	0.2	9.505196
2.706667	0.2	9.570800
2.710000	0.2	9.637695
2.713333	0.2	9.702260
2.716667	0.2	9.762397
2.720000	0.2	9.819257
2.723333	0.2	9.876706
2.726667	0.2	9.939297
2.730000	0.2	10.010048
2.733333	0.2	10.088457
2.736667	0.2	10.169771
2.740000	0.2	10.246915
2.743333	0.2	10.314079
2.746667	0.2	10.368949
2.750000	0.2	10.412654
2.753333	0.2	10.448421
2.756667	0.2	10.479823
2.760000	0.2	10.509449
2.763333	0.2	10.538564
2.766667	0.2	10.567953
2.770000	0.2	10.598987
2.773333	0.2	10.633127
2.776667	0.2	10.670555
2.780000	0.2	10.710185
2.783333	0.2	10.751110
2.786667	0.2	10.793411
2.790000	0.2	10.837375
2.793333	0.2	10.882486
2.796667	0.2	10.927533
2.800000	0.2	10.971576
2.803333	0.2	11.014668
2.806667	0.2	11.057818
2.810000	0.2	11.102734
2.813333	0.2	11.151263
2.816667	0.2	11.204283
2.820000	0.2	11.261187
2.823333	0.2	11.320817
2.826667	0.2	11.382354
2.830000	0.2	11.444949
2.833333	0.2	11.507058
2.836667	0.2	11.566691
2.840000	0.2	11.622363
2.843333	0.2	11.673986
2.846667	0.2	11.723311
2.850000	0.2	11.773320
2.853333	0.2	11.826300
2.856667	0.2	11.882285
2.860000	0.2	11.939666
2.863333	0.2	11.997027
2.866667	0.2	12.053898
2.870000	0.2	12.110076
2.873333	0.2	12.164828
2.876667	0.2	12.216859
2.880000	0.2	12.265320
2.883333	0.2	12.311043
2.886667	0.2	12.356353
2.890000	0.2	12.403510
2.893333	0.2	12.453367
2.896667	0.2	12.505123
2.900000	0.2	12.557529
2.903333	0.2	12.610407
2.906667	0.2	12.664338
2.910000	0.2	12.719053
2.913333	0.2	12.772775
2.916667	0.2	12.823231
2.920000	0.2	12.869537
2.923333	0.2	12.913100
2.926667	0.2	12.956439
2.930000	0.2	13.001204
2.933333	0.2	13.047300
2.936667	0.2	13.094135
2.940000	0.2	13.142538
2.943333	0.2	13.194364
2.946667	0.2	13.250313
2.950000	0.2	13.308912
2.953333	0.2	13.367167
2.956667	0.2	13.422273
2.960000	0.2	13.473503
2.963333	0.2	13.522294
2.966667	0.2	13.570287
2.970000	0.2	13.617416
2.973333	0.2	13.661931
2.976667	0.2	13.702894
2.980000	0.2	13.742218
2.983333	0.2	13.782602
2.986667	0.2	13.824202
2.990000	0.2	13.864422
2.993333	0.2	13.900020
2.996667	0.2	13.929333
